trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,button_html,bonus,num_failures
alien_welcome,78,395824,0.0-27.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-41.jpg,null,,,,,,,,,,,,41,"70,41,53,27,42,58,60,28,44,32,36,4,77,39,50,15,64,20,5,45,6,80,75,26,7",,,,,,,,,,
land,79,396326,0.0-27.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,92,,,2,,,,,,,,,,,,,,
dig,80,398332,0.0-27.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.37499999965075403},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":668.9600000008941},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1335.979999999865}]",[],2,,,,,,,,,,,,,,
harvest,81,399335,0.0-27.0-4.0,,null,run_exp/static/images/task_images/gems/92.jpg,null,,,,,,16,,,2,,,,,92,0.176127621,0.173913043,,,,,,,
decision,82,400131,0.0-27.0-5.0,,794.12,run_exp/static/images/task_images/land.jpg,65,,,,,,16,,,2,,,,,,,,39865,1,0,FALSE,,,
dig,83,402342,0.0-28.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.25999999896157533},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":736.3849999983795},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1471.3849999989616}]",[],2,,,,,,,,,,,,,,
harvest,84,403344,0.0-28.0-1.0,,null,run_exp/static/images/task_images/gems/16.jpg,null,,,,,,3,,,2,,,,,16,0.207901587,0.1875,,,,,,,
decision,85,403503,0.0-28.0-2.0,,156.585,run_exp/static/images/task_images/land.jpg,65,,,,,,3,,,2,,,,,,,,43238,1,1,FALSE,,,
dig,86,406349,0.0-29.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.1649999994551763},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":948.8849999997765},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1896.1450000006007}]",[],2,,,,,,,,,,,,,,
harvest,87,407351,0.0-29.0-1.0,,null,run_exp/static/images/task_images/gems/3.jpg,null,,,,,,1,,,2,,,,,3,0.203192084,0.333333333,,,,,,,
decision,88,407391,0.0-29.0-2.0,,38.3,run_exp/static/images/task_images/land.jpg,65,,,,,,1,,,2,,,,,,,,47125,1,2,FALSE,,,
