trial_type,trial_index,time_elapsed,internal_node_id,success,rt,stimulus,key_press,prompt,subject_id,age,gender,button_pressed,next_reward,animation_sequence,responses,planet,curr_prac_trial,n_prac_rounds,alien,aliens,reward_received,decay_rate_actual,decay_rate_exp,time_in_block,block_num,prt,last_trial_on_planet,button_html,bonus,num_failures
instruc_dig_try,10,94120,0.0-7.0-1.0,,8678.6,"<p> When you’ve arrived at a new planet, you will dig once. </p> <p>Then, you get to decide if you want to stay on the planet and dig again or travel to a new planet and dig there.</p> <p> To stay and dig, press the letter <strong>‘A’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/land.jpg'  height='700' width='auto'></p>",65,"<p> When you’ve arrived at a new planet, you will dig once. </p> <p>Then, you get to decide if you want to stay on the planet and dig again or travel to a new planet and dig there.</p> <p> To stay and dig, press the letter <strong>‘A’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/land.jpg'  height='700' width='auto'></p>",,,,,100,,,,,,,,,,,,,,,,,
dig_prac,11,96140,0.0-7.0-2.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2999999523162842},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.3999999761581},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1337.2999999523163}]",[],,,,,,,,,,,,,,,
instruc_travel,12,132349,0.0-7.0-3.0,,null,run_exp/static/audio/clip_5_travel.m4a,null,"<p>Every time you dig up gems, there are less gems on the planet, so the more you dig on a planet the fewer gems you’ll get with each dig.</p><p>When gems are running low, you may want to travel to a new planet. </p> <p>  Planets are very far apart in this galaxy, so it will take some time to travel between them. </p> <br><p>There are lots and lots of planets for you to visit, so you won’t be able to return to any planets you’ve seen before. </p><br><p>To leave this planet and travel to a new one, press the letter <strong>‘L’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/rocket-01.jpg'  height='600' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,
instruc_travel_try,13,133855,0.0-7.0-4.0,,1504.9,"<p>Every time you dig up gems, there are less gems on the planet, so the more you dig on a planet the fewer gems you’ll get with each dig.</p><p>When gems are running low, you may want to travel to a new planet. </p> <p>  Planets are very far apart in this galaxy, so it will take some time to travel between them. </p> <br><p>There are lots and lots of planets for you to visit, so you won’t be able to return to any planets you’ve seen before. </p><br><p>To leave this planet and travel to a new one, press the letter <strong>‘L’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/rocket-01.jpg'  height='600' width='auto'></p>",76,"<p>Every time you dig up gems, there are less gems on the planet, so the more you dig on a planet the fewer gems you’ll get with each dig.</p><p>When gems are running low, you may want to travel to a new planet. </p> <p>  Planets are very far apart in this galaxy, so it will take some time to travel between them. </p> <br><p>There are lots and lots of planets for you to visit, so you won’t be able to return to any planets you’ve seen before. </p><br><p>To leave this planet and travel to a new one, press the letter <strong>‘L’</strong> on your keyboard. Try pressing it now! </p><p><img src='run_exp/static/images/task_images/rocket-01.jpg'  height='600' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,
travel_prac,14,143856,0.0-7.0-5.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.19999992847442627},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1122.5},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2222.5999999046326},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3333.899999976158},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4449.299999952316},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5559.399999976158},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6673.599999904633},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7784.5},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8889.099999904633}]",[],0,,,,,,,,,,,,,,
instruc_alien_greet,15,171030,0.0-7.0-6.0,,null,run_exp/static/audio/clip_6_alien.m4a,null,"<p>When you arrive at a new planet, the alien who owns the treasure mine on that planet will greet you!</p><p>The better an alien takes care of their mine the easier it is to dig for gems. Some aliens take better care of their mine than others. So, you won’t get exactly the same amount of gems on each planet.</p><p>What the alien looks like does not tell you anything about how many gems there are on the planet.</p><br><p><img src=""run_exp/static/images/task_images/aliens/instructions_aliens/planet/alien_planet-1.jpg""  height=""600"" width=""auto""></p>",,,,,,,,,,,,,,,,,,,,,,
instruc_alien_greet,16,173609,0.0-7.0-7.0,,2576.6,"<p>When you arrive at a new planet, the alien who owns the treasure mine on that planet will greet you!</p><p>The better an alien takes care of their mine the easier it is to dig for gems. Some aliens take better care of their mine than others. So, you won’t get exactly the same amount of gems on each planet.</p><p>What the alien looks like does not tell you anything about how many gems there are on the planet.</p><br><p><img src=""run_exp/static/images/task_images/aliens/instructions_aliens/planet/alien_planet-1.jpg""  height=""600"" width=""auto""></p>",,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,17,178112,0.0-7.0-8.0,,4482.9,"<p>When you arrive at a new planet, the alien who owns the treasure mine on that planet will greet you!</p><p>The better an alien takes care of their mine the easier it is to dig for gems. Some aliens take better care of their mine than others. So, you won’t get exactly the same amount of gems on each planet.</p><p>What the alien looks like does not tell you anything about how many gems there are on the planet.</p><br><p><img src=""run_exp/static/images/task_images/aliens/instructions_aliens/planet/alien_planet-1.jpg""  height=""600"" width=""auto""></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,
time_out,18,189190,0.0-8.0-0.0,,null,run_exp/static/audio/clip_7_timeout.m4a,null,"<p>If you don't make your choice fast enough, you’ll have to wait a few seconds before you can make another one.</p><p>You can’t dig for more gems or travel to new planets. You just have to sit and wait.</p><br><p><img src='run_exp/static/images/task_images/time_out.jpg'  height='600' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,
time_out,19,192720,0.0-8.0-1.0,,3526.2,"<p>If you don't make your choice fast enough, you’ll have to wait a few seconds before you can make another one.</p><p>You can’t dig for more gems or travel to new planets. You just have to sit and wait.</p><br><p><img src='run_exp/static/images/task_images/time_out.jpg'  height='600' width='auto'></p>",,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,20,192743,0.0-8.0-2.0,,22.60000002,"<p>If you don't make your choice fast enough, you’ll have to wait a few seconds before you can make another one.</p><p>You can’t dig for more gems or travel to new planets. You just have to sit and wait.</p><br><p><img src='run_exp/static/images/task_images/time_out.jpg'  height='600' width='auto'></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,
instruc_break,21,208411,0.0-9.0-0.0,,null,run_exp/static/audio/clip_8_break.m4a,null,"<p> After digging and traveling for a while, you’ll be able to take a break at home base. </p><p>The game will last 20 minutes no matter what.</p><p>You will visit home base every 5 minutes, so, you will visit home base three times during the game.</p><br><p><img src='run_exp/static/images/task_images/home_base.jpg' height='600' width='auto'></p>",,,,,,,,,,,,,,,,,,,,,,
instruc_break,22,210370,0.0-9.0-1.0,,1955.7,"<p> After digging and traveling for a while, you’ll be able to take a break at home base. </p><p>The game will last 20 minutes no matter what.</p><p>You will visit home base every 5 minutes, so, you will visit home base three times during the game.</p><br><p><img src='run_exp/static/images/task_images/home_base.jpg' height='600' width='auto'></p>",,,,,,1,,,,,,,,,,,,,,,,,,
html-keyboard-response,23,212544,0.0-9.0-2.0,,2173.1,"<p> After digging and traveling for a while, you’ll be able to take a break at home base. </p><p>The game will last 20 minutes no matter what.</p><p>You will visit home base every 5 minutes, so, you will visit home base three times during the game.</p><br><p><img src='run_exp/static/images/task_images/home_base.jpg' height='600' width='auto'></p><button class=""jspsych-html-btn-unchosen""><img src=""run_exp/static/images/task_images/planet-01.jpg"" height=""50""></button><button class=""jspsych-html-btn-chosen""><img src=""run_exp/static/images/task_images/planet-02.jpg"" height=""50""></button><p><b>[press the space bar to lock in your answer]<b><br></p>",32,,,,,,,,,,,,,,,,,,,,,,,
instruc_prac_game,24,222670,0.0-10.0-0.0,,null,run_exp/static/audio/clip_9_practice.m4a,null,"<p> Are you ready to play a practice game? </p> <p>In this practice game, you'll be digging up barrels of gems. But, in the real game, you'll be digging up the gems themselves. </p>",,,,,,,,,,,,,,,,,,,,,,
html-button-response,25,223688,0.0-10.0-1.0,,1016.4,"<p> Are you ready to play a practice game? </p> <p>In this practice game, you'll be digging up barrels of gems. But, in the real game, you'll be digging up the gems themselves. </p>",,,,,,0,,,,,,,,,,,,,,,,,,
alien_welcome_prac,26,228697,0.0-11.0-0.0,,null,run_exp/static/images/task_images/aliens/practice_aliens/planet/alien_planet-5.jpg,null,,,,,,,,,,,,,,,,,,,,,,,
land_prac,27,229200,0.0-11.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,101,,,0,,,,,,,,,,,,,,
dig_prac,28,231204,0.0-11.0-2.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2999999523162842},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":669.3999999761581},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1339.3999999761581}]",[],,,,,,,,,,,,,,,
harvest_prac,29,232220,0.0-11.0-3.0,,null,run_exp/static/images/task_images/barrel_text.jpg,null,,,,,,,,,,,,,,,,,,,,,,,
decision_prac,30,232792,0.0-11.0-4.0,,570.8000001,run_exp/static/images/task_images/land.jpg,65,,,,,,,,,,1,,,,,,,,,,,,,
dig_prac,31,234799,0.0-12.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.19999992847442627},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":672.1000000238419},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1344.6999999284744}]",[],,,,,,,,,,,,,,,
harvest_prac,32,235802,0.0-12.0-1.0,,null,run_exp/static/images/task_images/barrel_text.jpg,null,,,,,,,,,,,,,,,,,,,,,,,
decision_prac,33,235976,0.0-12.0-2.0,,173.1,run_exp/static/images/task_images/land.jpg,65,,,,,,,,,,2,,,,,,,,,,,,,
dig_prac,34,237989,0.0-13.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.20000004768371582},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":668.9000000953674},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1340.8000000715256}]",[],,,,,,,,,,,,,,,
harvest_prac,35,238992,0.0-13.0-1.0,,null,run_exp/static/images/task_images/barrel_text.jpg,null,,,,,,,,,,,,,,,,,,,,,,,
decision_prac,36,239088,0.0-13.0-2.0,,94.89999998,run_exp/static/images/task_images/land.jpg,65,,,,,,,,,,3,,,,,,,,,,,,,
dig_prac,37,241098,0.0-14.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.10000002384185791},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":674},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1335.1000000238419}]",[],,,,,,,,,,,,,,,
harvest_prac,38,242114,0.0-14.0-1.0,,null,run_exp/static/images/task_images/barrel_text.jpg,null,,,,,,,,,,,,,,,,,,,,,,,
decision_prac,39,242241,0.0-14.0-2.0,,125.5,run_exp/static/images/task_images/land.jpg,65,,,,,,,,,,4,,,,,,,,,,,,,
dig_prac,40,244256,0.0-15.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2999999523162842},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":670.1999999284744},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1340.6999999284744}]",[],,,,,,,,,,,,,,,
harvest_prac,41,245264,0.0-15.0-1.0,,null,run_exp/static/images/task_images/barrel_text.jpg,null,,,,,,,,,,,,,,,,,,,,,,,
decision_prac,42,245383,0.0-15.0-2.0,,118.9000001,run_exp/static/images/task_images/land.jpg,65,,,,,,,,,,,1,,,,,,,,,,,,
quiz_instruc,43,256176,0.0-16.0-0.0,,10789.5,run_exp/static/audio/clip_10_quiz.m4a,,,,,,0,,,,,,,,,,,,,,,,,,
instruc_repeat,44,298959,0.0-16.0-1.0,,null,"<p> Are you ready to play a practice game? </p> <p>In this practice game, you'll be digging up barrels of gems. But, in the real game, you'll be digging up the gems themselves. </p>",null,"<p>In this game, your goal is to collect as many gems as you can. That’s how you will win bonus money. </p> <p>The entire game will last 20 minutes no matter how many gems you collect or how many planets you visit. </p><p>To stay on a planet and dig again, press the letter A on your keyboard. To leave for a new planet, press the letter L.</p><p>The more you dig on a planet, the fewer gems you’ll get with each dig which is why you might consider leaving for a new planet. </p><p>When you arrive at a new planet, you’ll be greeted by an alien. What the alien looks like does not tell you anything about how much treasure is on the planet. </p>",,,,,,,,,,,,,,,,,,,,,,
instruc_repeat_continue,45,302294,0.0-16.0-2.0,,3333.1,"<p> Are you ready to play a practice game? </p> <p>In this practice game, you'll be digging up barrels of gems. But, in the real game, you'll be digging up the gems themselves. </p>",,,,,,0,,,,,,,,,,,,,,,,,,
quiz_q_1_ask,46,305983,0.0-16.0-3.0,,3687.1,run_exp/static/audio/clip_11_q1_ask.m4a,,,,,,2,,,,,,,,,,,,,,,,,,
quiz_q_1_fb_correct,47,309819,0.0-17.0-0.0,,null,run_exp/static/audio/clip_12_q1_corrrect.m4a,null,<p>That’s correct. You win extra money by collecting more gems.</p>,,,,,,,,,,,,,,,,,,,,,,
quiz_q_2_ask,48,313968,0.0-17.0-1.0,,4146,run_exp/static/audio/clip_14_q2_ask.m4a,,,,,,1,,,,,,,,,,,,,,,,,,
quiz_q_2_fb_correct,49,317959,0.0-18.0-0.0,,null,run_exp/static/audio/clip_15_q2_correct.m4a,null,<p>That’s correct. The experiment is 20 minutes no matter what.</p>,,,,,,,,,,,,,,,,,,,,,,
quiz_q_3_ask,50,322167,0.0-18.0-1.0,,4205.1,run_exp/static/audio/clip_17_q3_ask.m4a,,,,,,1,,,,,,,,,,,,,,,,,,
quiz_q_3_fb_correct,51,326139,0.0-19.0-0.0,,null,run_exp/static/audio/clip_18_q3_correct.m4a,null,<p> That’s correct. You press the letter L to travel to a new planet.</p>,,,,,,,,,,,,,,,,,,,,,,
quiz_q_4_ask,52,330439,0.0-19.0-1.0,,4298.5,run_exp/static/audio/clip_20_q4_ask.m4a,,,,,,0,,,,,,,,,,,,,,,,,,
quiz_q_4_fb_correct,53,335759,0.0-20.0-0.0,,null,run_exp/static/audio/clip_21_q4_correct.m4a,null,<p> That’s correct. The more you dig on a planet the fewer gems you’ll get with each dig. </p>,,,,,,,,,,,,,,,,,,,,,,
quiz_q_5_ask,54,340287,0.0-20.0-1.0,,4525.6,run_exp/static/audio/clip_23_q5_ask.m4a,,,,,,1,,,,,,,,,,,,,,,,,,
quiz_q_5_fb_correct,55,345299,0.0-21.0-0.0,,null,run_exp/static/audio/clip_24_q5_correct.m4a,null,<p> That’s correct. The alien tells you nothing about how much treasure is on the planet.</p>,,,,,,,,,,,,,,,,,,,,,,
quiz_correct,56,348760,0.0-22.0-0.0,,null,run_exp/static/audio/clip_26_correct_quiz.m4a,null,,,,,,,,,,,,,,,,,,,,,,,
quiz_correct_continue,57,349912,0.0-22.0-1.0,,1150.3,<p>Good job! You're now ready to move on to the real game!</p>,,,,,,0,,,,,,,,,,,,,,,,,,
audio-keyboard-response,58,360020,0.0-22.0-2.0,,null,run_exp/static/audio/clip_28_real_game.m4a,null,,,,,,,,,,,,,,,,,,,,,,,
instruc_begin_exp_contine,59,361751,0.0-22.0-3.0,,1729.8,"<p>Now that you know how  to dig for space treasure and travel to new planets,you can start exploring! </p><p>Do you want to go over the instructions again or get started with the real game?</p>",,,,,,1,,,,,,1,,,,,,,,,,,,
alien_welcome,60,366755,0.0-23.0-0.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-53.jpg,null,,,,,,,,,,,,53,"53,43,69,50,21,60,39,26,55,15,54,74,3,13,49,25,12,34,78,72,11,64,65,62,67,66,70,42,44,9,51,2,68,40,19,48,17,79,32,45,28,10,6,18,36,31,37,71",,,,,,,,,,
land,61,367258,0.0-23.0-1.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,92,,,1,,,,,,,,,,,,,,
dig,62,369267,0.0-23.0-2.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.20000004768371582},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.3999999761581},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1348.2000000476837}]",[],1,,,,,,,,,,,,,,
harvest,63,370275,0.0-23.0-3.0,,null,run_exp/static/images/task_images/gems/92.jpg,null,,,,,,17,,,1,,,,,92,0.182367299,0.184782609,,,,,,,
decision,64,370544,0.0-23.0-4.0,,266.5999999,run_exp/static/images/task_images/land.jpg,65,,,,,,17,,,1,,,,,,,,8791,1,0,FALSE,,,
dig,65,373285,0.0-24.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.20000004768371582},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":915.6000000238419},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1824.6000000238419}]",[],1,,,,,,,,,,,,,,
harvest,66,374300,0.0-24.0-1.0,,null,run_exp/static/images/task_images/gems/17.jpg,null,,,,,,2,,,1,,,,,17,0.132830002,0.117647059,,,,,,,
decision,67,374464,0.0-24.0-2.0,,162.3,run_exp/static/images/task_images/land.jpg,65,,,,,,2,,,1,,,,,,,,12711,1,1,FALSE,,,
dig,68,377309,0.0-25.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.09999990463256836},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":950.5},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1896.6999999284744}]",[],1,,,,,,,,,,,,,,
harvest,69,378312,0.0-25.0-1.0,,null,run_exp/static/images/task_images/gems/2.jpg,null,,,,,,0,,,1,,,,,2,0.121641359,0,,,,,,,
decision,70,378336,0.0-25.0-2.0,,21.10000002,run_exp/static/images/task_images/land.jpg,65,,,,,,0,,,1,,,,,,,,16583,1,2,FALSE,,,
dig,71,381331,0.0-26.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2999999523162842},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":995.8999999761581},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1992}]",[],1,,,,,,,,,,,,,,
harvest,72,382333,0.0-26.0-1.0,,null,run_exp/static/images/task_images/gems/0.jpg,null,,,,,,0,,,1,,,,,0,0.257879378,NaN,,,,,,,
decision,73,382808,0.0-26.0-2.0,,473,run_exp/static/images/task_images/land.jpg,76,,,,,,0,,,1,,,,,,,,21055,1,3,TRUE,,,
travel,74,392345,0.0-27.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.2999999523162842},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1066},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2127.0999999046326},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3181.5999999046326},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4237.299999952316},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5304.5},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6359.699999928474},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7421.299999952316},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8470.299999952316}]",[],1,,,,,,,,,,,,,,
alien_welcome,75,397350,0.0-27.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-43.jpg,null,,,,,,,,,,,,43,"53,43,69,50,21,60,39,26,55,15,54,74,3,13,49,25,12,34,78,72,11,64,65,62,67,66,70,42,44,9,51,2,68,40,19,48,17,79,32,45,28,10,6,18,36,31,37,71",,,,,,,,,,
land,76,397866,0.0-27.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,97,,,2,,,,,,,,,,,,,,
dig,77,399875,0.0-27.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2999999523162842},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":682.1999999284744},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1349.7999999523163}]",[],2,,,,,,,,,,,,,,
harvest,78,400878,0.0-27.0-4.0,,null,run_exp/static/images/task_images/gems/97.jpg,null,,,,,,19,,,2,,,,,97,0.193915543,0.195876289,,,,,,,
decision,79,401008,0.0-27.0-5.0,,128,run_exp/static/images/task_images/land.jpg,65,,,,,,19,,,2,,,,,,,,39255,1,0,FALSE,,,
dig,80,403889,0.0-28.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.2999999523162842},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":965.3999999761581},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1922.1000000238419}]",[],2,,,,,,,,,,,,,,
harvest,81,404896,0.0-28.0-1.0,,null,run_exp/static/images/task_images/gems/19.jpg,null,,,,,,4,,,2,,,,,19,0.224452175,0.210526316,,,,,,,
decision,82,405079,0.0-28.0-2.0,,181.5,run_exp/static/images/task_images/land.jpg,76,,,,,,4,,,2,,,,,,,,43327,1,1,TRUE,,,
travel,83,414898,0.0-29.0-0.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/rocket-01.jpg"",""time"":0.2999999523162842},{""stimulus"":""run_exp/static/images/task_images/rocket-02.jpg"",""time"":1103.8999999761581},{""stimulus"":""run_exp/static/images/task_images/rocket-03.jpg"",""time"":2189.2000000476837},{""stimulus"":""run_exp/static/images/task_images/rocket-04.jpg"",""time"":3273.899999976158},{""stimulus"":""run_exp/static/images/task_images/rocket-05.jpg"",""time"":4362.700000047684},{""stimulus"":""run_exp/static/images/task_images/rocket-06.jpg"",""time"":5461.700000047684},{""stimulus"":""run_exp/static/images/task_images/rocket-07.jpg"",""time"":6546.299999952316},{""stimulus"":""run_exp/static/images/task_images/rocket-08.jpg"",""time"":7632.899999976158},{""stimulus"":""run_exp/static/images/task_images/rocket-09.jpg"",""time"":8732.5}]",[],2,,,,,,,,,,,,,,
alien_welcome,84,419914,0.0-29.0-1.0,,null,run_exp/static/images/task_images/aliens/old_aliens/planet/alien_planet-69.jpg,null,,,,,,,,,,,,69,"53,43,69,50,21,60,39,26,55,15,54,74,3,13,49,25,12,34,78,72,11,64,65,62,67,66,70,42,44,9,51,2,68,40,19,48,17,79,32,45,28,10,6,18,36,31,37,71",,,,,,,,,,
land,85,420430,0.0-29.0-2.0,,null,run_exp/static/images/task_images/land.jpg,null,,,,,,100,,,3,,,,,,,,,,,,,,
dig,86,422437,0.0-29.0-3.0,,,,,,,,,,,"[{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":0.30000007152557373},{""stimulus"":""run_exp/static/images/task_images/land.jpg"",""time"":673.5},{""stimulus"":""run_exp/static/images/task_images/dig.jpg"",""time"":1345.2000000476837}]",[],3,,,,,,,,,,,,,,
harvest,87,423445,0.0-29.0-4.0,,null,run_exp/static/images/task_images/gems/100.jpg,null,,,,,,47,,,3,,,,,100,0.46596713,0.47,,,,,,,
